URL,Title,Description,Content,full_content,topic
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhLXJ1cGVlLXJ1cGVlLWluY2hlcy1sb3dlci1kb2xsYXItaW5mbG93cy1leHBlY3RlZC1jYXAtZG93bnNpZGUtMjAyMy0wMy0yOS_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,INDIA RUPEE Rupee inches lower dollar inflows expected to cap   Reuters India,INDIA RUPEE Rupee inches lower dollar inflows expected to cap  Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,MUMBAI March 29 Reuters  The Indian rupee after adjusting for the fiscal year carry cost was lower versus the US dollar on Wednesday amid higher US yields and dollar inflow expectations The rupee was at 8226 to the dollar at 1020 am IST compared with 821875 in the previous session The spot date for USDINR changed from March 31 to April 3 the next fiscal year There is a higher carry return for holding short dollar positions for the shift and the rupees decline at open has adjusted for that a trader said The higher opening should not have much legs with speculators wary of possible dollar inflows related to the Asian currencies were mixed on the day amid a rise in US yields The abating worries around the US banking sector have prompted traders to relook at their expectations on the Federal Reserves rate path The expectations on the extent of rate cuts have mellowed At the height of the turmoil traders had priced in rate cuts worth more than 200 basis points from the peak by December 2024 That has now fallen to 164 bps according to DBS Research Further the odds of whether the Fed will opt for a rate hike or hold fire at its meeting in May is now almost a coin toss The 2year US yield is now well off last weeks lows yet the dollar has not rallied against its major peers The tepid dollar index despite the rise in US yields suggests that the undercurrent of safe haven demand is missing said Amit Pabari managing director at CR Forex Reporting by Nimesh Vora Editing by Savio DSouza Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhLWZpbmFuY2UtbWluaXN0ZXItYXNrcy1zdGF0ZS1ydW4tYmFua3MtYXNzZXNzLXJpc2tzLTIwMjMtMDMtMjUv0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,India finance minister asks state run banks to assess risks  Reuters India,India finance minister asks state run banks to assess risks Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,NEW DELHI March 25 Reuters  India finance minister has asked staterun banks to assess various financial health parameters amid turbulence across the global banking sector After a meeting with chiefs of staterun banks in New Delhi on Saturday the finance ministry said in a statement that lenders have been asked to identify stress points including concentration risks and adverse exposures Ahead of the meeting the government had sought details of the bond portfolios of these banks Reuters reported Banks should safeguard themselves from any potential financial shock the finance minister told bankers according to the statement All the major financial parameters indicate stable and resilient public sector banks the statement added Indian lenders are capable of enduring any potential contagion effects emanating from the US banking turmoil SP Global Ratings said this week Strong funding profiles a high savings rate and government support are among the factors that bolster the financial institutions we rate the rating agency said Reporting by Nikunj Ohri writing by Ira Dugal editing by Jason Neely Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhLWV4ZW1wdHMtaW1wb3J0LXRheC1wcmljZXktcmFyZS1kaXNlYXNlLW1lZGljaW5lcy0yMDIzLTAzLTMwL9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,India exempts import tax on pricey rare disease medicines  Reuters India,India exempts import tax on pricey rare disease medicines Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,BENGALURU March 30 Reuters  The Indian government said on Thursday it was providing a full exemption from basic customs duty for rare disease therapies and Merck  Co Incs MRKN cancer therapy Keytruda when such medicines were imported for personal use The government said in a statement that while some drugs such as treatments for spinal muscular atrophy or Duchenne muscular dystrophy are already exempted from customs duty it had received many requests for relief from import tax for other rare disease drugs For a child weighing 10 kilograms the annual cost of treatment for rare diseases may vary from 1 million rupees 12172 to 10 million rupees per year according to the Ministry of Finance statement This exemption will result in substantial cost savings and provide much needed relief to the patients the ministry added Some of the rare diseases mentioned in the National Policy For Rare Diseases 2021 list include Wilsons disease cystic fibrosis and Pompe disease The governments move on exemption comes amid reports that several Indian families have had to raise money through online fundraising campaigns to receive pricey medicines such as Novartis NOVNS 21 million gene therapy Zolgensma for treating spinal muscular atrophy 1  821580 Indian rupees Reporting by Navamya Ganesh Acharya in Bengaluru Editing by Shailesh Kuber Our Standards The Thomson Reuters Trust Principles,health
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhLWdvdmVybm1lbnQtcGxhbnMtYm9ycm93LTg4LXRyaWxsaW9uLXJ1cGVlcy1oMS1vZmZpY2lhbC0yMDIzLTAzLTI5L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,India government plans to borrow 88 trillion rupees in H1  official  Reuters India,India government plans to borrow 88 trillion rupees in H1  official Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,Summary Govts H1 borrowing at over 57 of 202324 budget plan Government to borrow 310390 billion rupees weekly Govt to carry out switch operations to smooth redemptions Sovereign Green Bonds may be announced in H2 202324 March 29 Reuters  This March 29 story has been corrected to say 888 trillion rupees instead of 88 trillion rupees in paragraph 1 Indias federal government plans to borrow 888 trillion rupees 10808 billion  slightly above expectations  via bonds from the market in the first six months of the fiscal year starting April 1 The planned AprilSeptember borrowing constitutes about 576 of the total 1543 trillion rupees planned for the current fiscal year the government said in a statement on Wednesday Borrowing in the first six months is slightly above market expectations of about 55 of this years target The government said the borrowing will be done through bonds of three five seven 10 14 30 and 40 years tenure It plans to borrow between 310 billion and 390 billion rupees a week in the first half of the fiscal year Borrowing has more than doubled from levels in 2019  when Prime Minister Narendra Modi stormed to a landslide reelection  as the governments social spending on free food and subsidies rose to record highs largely due to the pandemic The government plans net borrowing of 142 trillion rupees in the quarter ending June 30 compared with 240 trillion rupees in the same period last year The Reserve Bank of India has fixed the Ways and Mean Advances which are temporary advances given by the central bank to governments to tide over any financing gaps for the AprilSeptember period at 150 trillion rupees the government said The government will continue to carry out switch operations to smooth the redemption profile it said There will be no fresh issue of government green bonds in the first half of the financial year though these may be issued in the second half it said 1  821580 Indian rupees Reporting by Nikunj Ohri in New Delhi Editing by William Maclean Jonathan Oatis and Mark Heinrich Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2xpZmVzdHlsZS9zcG9ydHMvemFtcGEtYm93bHMtYXVzdHJhbGlhLW9kaS1zZXJpZXMtdmljdG9yeS1vdmVyLWluZGlhLTIwMjMtMDMtMjIv0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Zampa bowls Australia to ODI series victory over India  Reuters,Zampa bowls Australia to ODI series victory over India Reuters,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,CHENNAI India March 22 Reuters  Legspinner Adam Zampa took four wickets as Australia beat India by 21 runs to clinch the threematch oneday international series 21 on Wednesday Electing to bat Australia could not capitalise on a strong start and were bowled out for 269 in 49 overs on a slow track at the MA Chidambaram Stadium Their bowlers led by Zampa did an excellent job defending the total and bowled out India for 248 in 491 overs as Australia exacted a modicum of revenge after losing the fourtest series 21 Its been an enjoyable tour said Steve Smith leading Australia in the absence of Pat Cummins who stayed in Sydney to be with his mother who died this month The spinners bowled beautifully really good performance Zampa was adjudged playerofthematch but fellow spinner Ashton Agar turned the game on its head by removing Virat Kohli whose 54 was the highest score by a batsman from either side and Suryakumar Yadav in successive deliveries For the hosts Hardik Pandya claimed bowling figures of 344 and made a runaball 40 but it was not enough to avoid Indias first series loss on home soil since Aaron Finchs Australia beat them in 2019 Australia recalled fitagain David Warner but the inform Mitchell Marsh combined with Travis Head at the top of their batting order to give the touring side another blazing start Australia raced to 68 for no loss and Head who made 33 got a reprieve after Shubman Gill dropped him at deep square leg Pandya removed Head Smith and Marsh 47 to peg back Australia Batting at number four Warner made 23 before Kuldeep Yadav wrecked Australias middle order The leftarm unorthodox spinner dismissed Warner Marnus Labuschagne and Alex Carey 38 but Australias lower order provided crucial runs even though they could not last their full quota of 50 overs India also began briskly with Rohit Sharma 30 and Gill 37 playing a few attractive shots Kohli tried to forge partnerships with KL Rahul 32 and with Pandya but he looked tired by the end Zampa effectively decided the match by removing Pandya India held back Suryakumar who came in at number seven promoting Axar Patel as the pinchhitter but neither ploy worked Patel was run out for two and Suryakumar fell for a firstball duck for the third time in a row Rohit rued the lack of big partnerships in the Indian innings You are born and brought up on these wickets Sometimes you need to apply yourself and give yourself a chance the opener said Marsh won the playeroftheseries award for his 194 runs from three innings Reporting by Amlan Chakraborty in New Delhi editing by Ed Osmond Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL3Bvd2VyZnVsLWluZGlhbi1oaW5kdS1ncm91cC1iYWNrcy1nb3Zlcm5tZW50cy1vcHBvc2l0aW9uLXNhbWUtc2V4LW1hcnJpYWdlLTIwMjMtMDMtMTQv0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Powerful Indian Hindu group backs governments opposition to   Reuters India,Powerful Indian Hindu group backs governments opposition to  Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,NEW DELHI March 14 Reuters  The ideological parent of Indias ruling Hindu nationalist Bharatiya Janata Party BJP has backed the government position against recognising samesex marriage months after raising hopes with supportive comments on gay rights Prime Minister Narendra Modis BJP government has opposed recognising samesex marriage and urged the Supreme Court to reject challenges to the current legal framework lodged by LGBT couples Final arguments in the case are due to be heard by a fivejudge bench starting April 18 Marriage can only take place between persons of opposite genders we agree with the governments stance on samesex marriage the Press Trust of India news agency quoted Dattatreya Hosabale a top official of the Rashtriya Swayamsevak Sangh RSS as saying Hosabales office confirmed his comments to Reuters RSS chief Mohan Bhagwat had said in January that the lesbian gay bisexual and transgender LGBT community should have their own private and social space as they are humans and have the right to live as others Although Bhagwat had not referred specifically to samesex marriage his comments could force the government to reassess its opposition a junior minister in the federal government and a senior BJP leader had said at the time The RSS established in 1925 is a powerful Hindu group estimated to have millions of active members across India and overseas The organisation played a major role in Modis rise to power India decriminalised homosexuality when it scrapped a colonialera ban on gay sex in 2018 but it remains a taboo topic in this socially conservative country of 14 billion The Modi government has argued that any change to the legal structure of marriage should be the domain of the elected parliament not the court The Supreme Court started hearing petitions to recognise samesex marriages after four gay couples stated that without legal recognition they could not have access to rights such as those linked to medical consent pensions adoption or even club memberships Reporting by Rupam Jain Editing by YP Rajesh and Alex Richardson Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2xpZmVzdHlsZS9zcG9ydHMvYXVzdHJhbGlhLTQ4MC1hbGwtb3V0LXYtaW5kaWEtYWhtZWRhYmFkLXRlc3QtMjAyMy0wMy0xMC_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Australia 480 all out v India in Ahmedabad test  Reuters,Australia 480 all out v India in Ahmedabad test Reuters,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,AHMEDABAD India March 10 Reuters  Australia were all out for 480 in their first innings on day two of the fourth and final test against India on Friday Usman Khawaja topscored for the tourists with a majestic 180 while Cameron Green 114 registered his maiden test hundred Ravichandran Ashwin 691 was the pick of the bowlers for India who lead the series 21 Reporting by Amlan Chakraborty in New Delhi editing by Toby Davis Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL3ZpZXctaW5kaWFzLXJhaHVsLWdhbmRoaS1kaXNxdWFsaWZpZWQtbGF3bWFrZXItYWZ0ZXItY29udmljdGlvbi0yMDIzLTAzLTI0L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Reactions to Rahul Gandhis disqualification as lawmaker  Reuters India,Reactions to Rahul Gandhis disqualification as lawmaker Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,NEW DELHI March 24 Reuters  Indias parliament disqualified opposition Congress party leader Rahul Gandhi as a lawmaker on Friday a day after he was found guilty of defamation by a lower court Following are some reactions from lawmakers and politicians KANIMOZHI eds one name MEMBER OF PARLIAMENT DRAVIDA MUNNETRA KAZHAGAM PARTY Disqualification of Mr RahulGandhi from the Lok Sabha is a vengeful action with which they want to silence the opposition Our voices will only become louder and our bond against forces that disrespect the tenets of democracy will only become stronger We stand with him SAURABH BHARADWAJ CHIEF NATIONAL SPOKESPERSON AAM AADMI PARTY The federal government and BJP are misusing the law in an attempt to quash the voice of the opposition If the federal government suppresses the voice of the opposition then who will raise the voice of the public MEHBOOBA MUFTI PRESIDENT JAMMU AND KASHMIR PEOPLES DEMOCRATIC PARTY GOI Govt of India is clearly rattled by RG Rahul Gandhi for emerging as a powerful challenger pre 2024 elections Since BJP cant fight him politically they are now subverting institutions because he refuses to do a Savarkar The apprehensions he voiced in London are tragically being proven right MAMATA BANERJEE CHIEF MINISTER WEST BENGAL In PM Modis New India opposition leaders have become the prime target of BJP While BJP leaders with criminal antecedents are inducted into the cabinet opposition leaders are disqualified for their speeches Today we have witnessed a new low for our constitutional democracy PRIYANKA CHATURVEDI MEMBER OF PARLIAMENT SHIV SENAUBT Vindictive and shameful action against Rahul Gandhi This disqualification yet again proves that we are living in the times of caged democracy SHASHI THAROOR MEMBER OF PARLIAMENT CONGRESS Im stunned by this action and by its rapidity within 24 hours of the court verdict and while an appeal was known to be in process This is politics with the gloves off and it bodes ill for our democracy JAIRAM RAMESH MEMBER OF PARLIAMENT CONGRESS We will fight this battle both legally and politically We will not be intimidated or silenced KIREN RIJIJU MEMBER OF PARLIAMENT AND MINISTER BHARATIYA JANATA PARTY Rahul Gandhi made very derogatory remark and disgraced an entire OBC other backward class Community Shockingly some Congress leaders are trying to defend it Compiled by Shivam Patel Tanvi Mehta and Sakshi Dayal in New Delhi Editing by Barbara Lewis Muralikumar Anantharaman and Angus MacSwan Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvZnJhbmNlcy1vdmgtZXhwYW5kcy1pbnRvLWluZGlhLWFtaWQtZ3Jvd2luZy1jbG91ZC1hZG9wdGlvbi0yMDIzLTAzLTIwL9IBAA?oc%3D5%26hl%3Den-CA%26gl%3DCA%26ceid%3DCA:en&gl=FR&hl=en-CA&cm=2&pc=n&src=1,Frances OVH expands into India amid growing cloud adoption  Reuterscom,Frances OVH expands into India amid growing cloud adoption Reuterscom,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,March 20 Reuters  This March 20 story has been refiled to correct the number of employees after company clarification in paragraph 6 French software firm OVHcloud OVHPA has launched its first data centre in India as it expands in the AsiaPacific region aiming to capitalise on growing cloud adoption amid heightened concerns over data privacy it said on Monday The new data centre in Mumbai will provide Indian businesses with local computer and storage infrastructure to meet changing data compliance needs as India digitalises and pushes for more data protection OVH said International Data Corporation IDC a market intelligence firm focusing on the tech sector in December projected the Indian market for public cloud services would reach 130 billion by 2026 with a compoundannualgrowth rate of 231 between 20212026 The Indian market is a veryfastgrowing market CEO Michel Paulin told Reuters adding OVH had already sold a few hundred servers OVHs strategy banks on opening 15 new sites around the world by 2024 also in Sydney and Singapore Paulin said its high debt loans capacity credit and additional 200 millioneuro funding from the European Investment Bank meant it could fund growth for the next four years The company already has over 30 data centres in the world and employs over 2800 people We will continue to recruit in India Paulin said adding OVH had created jobs last year in Mumbai to prepare the launch and implement the technical infrastructure Inflation and the impact of war in Ukraine have led many European companies into layoffs or hiring freezes But the need for digital and cloud solutions was still there Paulin said There is an understanding now by most of the public institutions that its very important toaddress these data sovereignty issues Paulin said adding OVH was in intense dialogue with the European Commission and Frances government on these matters The UK on Thursday announced plans to ban the use of Chineseowned TikTok on government corporate devices following similar announcements by the US and the European Union Reporting by Olivier Sorgho editing by Ed Osmond Our Standards The Thomson Reuters Trust Principles,science
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2dvbGQtcHJpY2VzLWRpcC1iYW5rLWFuZ3N0LXJlY2VkZXMtMjAyMy0wMy0zMC_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Gold prices dip as bank angst recedes  Reuters India,Gold prices dip as bank angst recedes Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,Summary Summary Companies Weaker dollar lends support to gold eyes on inflation data Gold could fall to around 1900 in coming months Commerzbank March 30 Reuters  Gold prices gained nearly 1 on Thursday as a weaker dollar and lower bond yields drove demand for the precious metal while investors kept their eyes peeled for US inflation data to gauge the Federal Reserves next move Spot gold was up 09 at 198083 per ounce by 253 pm EDT 1853 GMT having touched its highest since March 24 at 198419 earlier US gold futures settled up 07 at 199770 The dollar index dipped 05 making gold more attractive for overseas buyers while benchmark 10year Treasury yields eased Much of this rally continues to be a short covering rally said Bart Melek head of commodity strategies at TD Securities The catalyst here is the continued expectations that rates in the US will top out Softer dollar lifts gold prices Data showed US gross domestic product rose 26 in the fourth quarter The Feds favored inflation gauge core personal consumption expenditures PCE is due on Friday Investors will be scanning the data for clues about the path of the US central banks monetary policy According to the CME FedWatch tool markets are pricing in a roughly 5050 chance of the Fed maintaining rates at current levels at its May meeting Anything below expectations on the core PCE would imply that there is less need or requirement for tight monetary policy from the Federal Reserve Melek said Federal Reserve Bank of Boston leader Susan Collins said it seemed likely there would be only one more rate hike this year while Richmond Fed President Thomas Barkin said inflation remains too high and may take longer than expected to decline We expect the gold price to fall to around 1900 per troy ounce  previously 1800 per troy ounce  in the coming months Commerzbank wrote in a note Spot silver rose 18 to 2376 per ounce platinum added 2 to 98659 and palladium gained nearly 2 to 146787 techc Reporting by Deep Vakil in Bengaluru Editing by Kirsten Donovan Krishna Chandra Eluri and Richard Chang Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhcy1maW5hbmNpYWwtY3JpbWUtYWdlbmN5LXNlYXJjaGVzLWZyYW5rbGluLXRlbXBsZXRvbi1leGVjcy1zb3VyY2VzLTIwMjMtMDMtMTYv0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Indias financial crime agency searches Franklin Templeton execs   Reuters India,Indias financial crime agency searches Franklin Templeton execs  Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,BENGALURU March 16 Reuters  Indias federal financial crime agency on Thursday conducted searches on Franklin Templeton Indias former and current officers in Mumbai in relation to the closure of some funds in 2020 two sources told Reuters on Thursday The Enforcement Directorate is conducting searches on Vivek Kudva former Asia Pacific head of Franklin Templeton his wife Roopa Kudva who is also managing partner Omidyar Network India as well as on Santosh Kamath chief investment officer at Franklin Templeton among others the sources said The searches are in connection with Franklin Templeton closing six debt schemes in April 2020 which it had blamed on the lack of liquidity due to COVID19s impact on the markets However the Securities and Exchange Board of India SEBI held the fund house and its officers guilty of mismanagement in June 2021 Vivek and Rupa Kudva were held guilty of withdrawing their own investments ahead of the winding of the schemes The fund house and its executives have challenged the SEBI order and the matter is being heard by the Securities Appellate Tribunal SAT Vivek and Rupa Kudva could not be immediately reached for comment A Franklin Templeton spokesperson in an emailed response did not directly answer questions on the Enforcement Directorate action but said the firm is cooperating with all regulatory and statutory authorities including by providing required data and information The spokesperson said that as of March 16 five of the six shuttered funds have returned more than 100 of the assets under management held at the time of winding up Reporting by Jayshree P Upadhyay Editing by Savio DSouza Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvYXNpYS9pbmRpYS1kaXNjb3VyYWdlLWZvcmVpZ24tdHJhZGUtc2V0dGxlbWVudC1jaGluZXNlLXl1YW4tc291cmNlcy0yMDIzLTAzLTEzL9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Exclusive India to discourage foreign trade settlement in Chinese   Reuterscom,Exclusive India to discourage foreign trade settlement in Chinese  Reuterscom,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,NEW DELHI March 13 Reuters  India has asked banks and traders to avoid using Chinese yuan to pay for Russian imports three government officials involved in policy making and two banking sources said because of longrunning political differences with its neighbour India which has emerged as a top buyer of Russian oil as well as discounted coal would prefer the use of United Arab Emirates dirhams to settle trade three government officials said One of the government officials directly involved in the matter said New Delhi is not comfortable with foreign trade settled in yuan but said settlement in dirham is okay The second official said that India cannot allow settlement in yuan till the relations between the two countries improve Thousands of Indian and Chinese troops are locked in a standoff along their disputed Himalayan border since 2021 casting a shadow over the whole relationship The five officials did not say whether there were also economic reasons behind Indias reluctance to accept yuan settlement Last year Indias biggest cement producer UltraTech Cement ULTCNS used Chinese yuan for a cargo of Russian coal which raised some concerns among officials as relationship between India and China has deteriorated after deadly border clashes in 2020 in the remote Galwan Valley of Ladakh The government reviewed the situation with officials of the central bank and bank executives following the UltraTech deal the second official said Two banking officials aware of the matter said the Reserve Bank of India RBI is not keen on foreign trade settlement in yuan and confirmed that the government has discouraged them from using the currency They also said Russia was keen on yuan settlement as it helps them in purchases of goods from China For Indian refiners that in recent weeks started settling some Russian oil purchases in roubles as Reuters reported payments have been processed in part by the State Bank of India via its nostro roubles account in Russia But the bulk of the trade is still in other currencies as the rouble is partially convertible and the two countries are yet to finalise a framework All five officials declined to be named as discussions were private Indias foreign finance ministry and RBI did not reply to requests seeking comment The government expected majority of payments to Russia in dirhams in the coming months the first official said India has longstanding political and security ties with Russia and has refrained from condemning the Ukraine war which Moscow calls a special military operation India is also a major buyer of Russian arms Indian refiners in the meanwhile have begun paying for most of their Russian oil bought via Dubaibased traders in dirhams instead of US dollars Reuters reported last month Indias rupee is partially convertible which means it has to be converted to US dollars first before converting to any other currency making it an unattractive reserve currency for global central banks and for settling trade It also makes Russia reluctant to accept payment in the Indian currency for its exports Additional reporting by Mayank Bhardwaj in New Delhi Swati Bhat and Siddhi Nayak in Mumbai Editing by Tomasz Janowski Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvY29tbW9kaXRpZXMvaW5kaWEtYXVjdGlvbi1uZXdseS1mb3VuZC1saXRoaXVtLXJlc2VydmUtMjAyMy0wMy0xMy_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,India to auction newly found lithium reserve  Reuterscom,India to auction newly found lithium reserve Reuterscom,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,NEW DELHI March 13 Reuters  Indias northern federal territory of Jammu and Kashmir will auction a lithium block discovered last month the countrys mines minister said in parliament on Monday The exploitation of lithium will depend upon successful auction of the mineral block minister Pralhad Joshi said adding the timeline for an auction would be decided by Jammu and Kashmir authorities The block with estimated reserves of 59 million tonnes is the first known lithium reserve in the country Reporting by Sakshi Dayal Editing by Krishna N Das Our Standards The Thomson Reuters Trust Principles,business
